id,sku,short_description,Tên SP,price,Quantity_sold,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,rating_avg,brand_name,Date
24783004,6621142710486,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote điều khiển máy lạnh, máy điều hòaDòng máy lạnh tương thíchSHARP AH-X seriesVật liệuNhựa ABS (Acrylonirile Butadiene Styrene)Loại sóng giao tiếp...","Remote Điều Khiển Cho Máy Lạnh, Điều Hòa SHARP AH-X9UEW, AH-X12VEW, AH-X12STW, AH-X18VEW",50900,,50900,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
126702197,9286238068576,"Điều khiển tivi dành cho Panasonic dành cho dòng tivi dầy,LCD cổ- Cam kết sản phẩm mới nguyên tem đúng như hình ảnh miêu tả- Cam kết sản phẩm hoạt động tốt- Cam kết đổi trả trong trường hợp sản phẩ...","Điều khiển tivi dành cho Panasonic  tivi dầy,LCD cổ",35000,20.0,35000,,0,0,3,,available,,3.7,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
43369992,9164012897506,"ĐẶC ĐIỂM NỔI BẬTBỘ CHUYỂN ĐỔI ÂM THANH DIGITAL SANG ANALOG KA03 PRO CHÍNH HÃNG, HỖ TRỢ BLUETOOTHVới phiên bản mới nhất, nâng cấp mạnh mẽ cả về chất lượng, cũng như tính năng sản phẩm,  cho âm tha...",Bộ chuyển đổi âm thanh từ Optical sang Analog KIWI KA03 Pro hỗ trợ Bluetooth - Hàng chính Hãng,149000,,149000,,0,0,0,,available,,0.0,"{'id': 110996, 'name': 'Kiwi', 'slug': 'kiwi'}",2022-11-17
153982448,2163786075634,"       NHỚ NHẤP ""THEO DÕI"" ĐỂ NHẬN MÃ GIẢM GIÁ KHA KHÁ NHA!*   GIẢM 15K PHÍ VẬN CHUYỂN CHO ĐƠN TỪ 50K,   GIẢM 70K PHÍ VẬN CHUYỂN CHO ĐƠN TỪ 300K   REMOTE ĐIỀU KHIỂN QUẠT HALI - DÙNG ĐƯỢC CHO TẤ...","Remote quạt Hali, điều khiển quạt Hali, Remote Hali - dùng được cho tất cả dòng quạt điều khiển Hali - Hàng chính hãng",95000,9.0,95000,,0,0,1,,available,,5.0,"{'id': 155639, 'name': 'Hali', 'slug': 'hali'}",2022-11-17
105297977,2307518158821,"KỆ ĐỂ THIẾT BỊ ÂM THANH NHỎKệ để thiết bị âm thanh Nhỏ chuyên dùng để để các loại loa,máy amply , mixer  gọn đẹp và chắc chắn .Kệ để máy có bánh xe dễ di chuyểnChất liệu: Sắt dày cao cấp , chịu Lục...","KỆ LOA SÂN KHẤU ,ĐỂ CÁC THIẾT BỊ ÂM THANH ,CÓ 4 BÁNH DI CHUYỂN DỄ DÀNG. D 55cm X R 40cm X C 59cm (SP 1001)",439000,,439000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
155698362,1236970043435,Remote điều khiển giọng nói dùng thay thế cho nhiều model TV thông minh TCLĐầy đủ chế độ và chức năng như remote theo TVTốc độ phản hồi nhanhTặng kèm pin AAA MaxellThông tin chi tiết:Loại sản p...,"Remote Điều Khiển Giọng Nói Dành Cho TCL Smart TV, Tivi Thông Minh TCL Voice Control",234000,11.0,234000,,0,0,2,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
91512898,6893130927902,"Remote điều khiển được nhiều model Smart TV, Android Tivi SHARPChức năng ra lệnh bằng giọng nóiTốc độ phản hồi nhanhTặng kèm pin AAA MaxellThông tin chi tiết:Loại sản phẩm: Remote điều khiển từ xa...","Remote Điều Khiển Giọng Nói Dành Cho SHARP Smart TV, Android Tivi GB346WJSA",282000,35.0,282000,,0,0,12,,available,,4.7,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
120032201,7481478272476,"Remote điều khiển được nhiều model máy lạnh, máy điều hòa không khí ReetechĐầy đủ chế độ và chức năngMàn hình hiển thị rõ ràngTốc độ phản hồi nhanhTặng kèm pin AAA MaxellTHÔNG TIN CHI TIẾTLoại sản p...","Remote Dùng Cho Reetech Điều Khiển Máy Lạnh, Máy Điều Hòa YKR-P002E",65000,14.0,65000,,0,0,3,,available,,4.7,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
135552497,6046148640563,"Giá treo màn hình máy tính KALOC M360 nhập khẩu Phù hợp với hầu hết các loại  màn hình LED 17-35"" phẳng, màn hình LCDGiá treo màn hình  máy tính KALOC M360  là loại giá đỡ chuyển động thủy l...","GIÁ TREO MÀN HÌNH MÁY TÍNH KALOC M360 (17-35"")ARM MONITOR Treo tường ",475000,4.0,475000,,0,0,2,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
55696728,7225965149905,"Thông tin chi tiết:Loại sản phẩm: Remote điều khiển từ xa TVThương hiệu TV tương thích: PanasonicChủng loại linh kiện: Hàng thay thếDòng TV tương thích: Smart TV, Internet TV, TV Thông minh Panas...","Remote Điều Khiển Cho Smart TV, Internet TV Panasonic RM-L1378 (Kèm Pin AAA Maxell)",29900,22.0,29900,,0,0,1,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
152464114,1786442512885,"Dây điện chịu nhiệt 200 độ C mềm, loại dây silicon sợi nhỏ đồng có phủ nickel chống oxy hóa rất tốtnhiều ứng dụng, làm xe điện, năng lượng mặt trời, pin lithium, ắc Loại 16AWG = 1.31 mm2Loai 18 AWG...",Dây điện Silicon chịu nhiệt 200C mềm,6000,70.0,6000,,0,0,1,,available,,1.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
75701193,8813805766208,"Khung treo Tivi xoay 42 - 52 inchGóc xoay 180 độ- Nghiêng 30 độ- Ngang 740mm- Cao 460mm- tay dài 500mmKhả năng chịu tải: tối đa 50kgMang lại sự thẩm mỹLắp đặt dễ dàngThiết kế xoay, tiết kiệm diện tíc...",KHUNG TREO TIVI XOAY 42-52INCH (TA 07),189000,,189000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
126702091,6692124439924,- Cam kết sản phẩm mớinguyên tem đúng như hình ảnh miêu tả- Cam kết sản phẩm hoạtđộng tốt- Cam kết đổi trả trongtrường hợp sản phẩm không tương thích hoặc lỗi do nhà sản xuất.- Chỉ cần lắp thêm pin...,Điều khiển tivi dành cho Toshiba CT-8068,50000,12.0,50000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
73378806,6640541033224,"THÔNG TIN CHI TIẾTTên sản phẩm: Remote điều khiển từ xa máy lạnh, máy điều hòaThương hiệu máy điều hòa tương thích: ToshibaChủng loại linh kiện: Loại tốtDòng máy lạnh tương thích: Inverter RAS-H...","Remote Điều Khiển Dành Cho Máy Lạnh, Điều Hòa Không Khí Toshiba Inverter - Grade A",49800,6.0,49800,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
169277333,7440711852433,CƠ KHÍ HÀ THÀNH -- CHUYÊN CUNG CẤP GIÁ TREO TIVI DI ĐỘNG==> THÔNG SỐ KỸ THUẬT GIÁ TREO TIVI :* Dùng cho các loại tivi Chất liệu sắt sơn tĩnh điện màu đen siêu bền.* Có thể điều chỉnh độ cao tùy ...,GIÁ TREO TIVI DI ĐỘNG 3 CHÂN 32-60 INCH,395000,,395000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
93066052,8642095294880,"Trải Nghiệm Nội Dung 4K Hoàn Mỹ Trên Thế Hệ Smart TV MớiPurColor Tái Hiện Sắc Màu Cuộc Sống, Rực Rỡ Và Sống Động HơnSmart Tivi Samsung 4K 65 inch UA65AU7700 Mới 2021 - Choáng ngợp trước dải màu sắc...",Smart Tivi Samsung 4K 65 inch UA65AU7700,15179900,59.0,26900000,,11720100,44,19,,available,,4.7,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
92454065,6442012190947,"Thiết kế tinh tế, sang trọngSmart Tivi OLED LG 4K 48 inch OLED48C1PTB sở hữu thiết kế sang trọng, khung viền xám đen thanh mảnh tạo cảm giác khung hình hòa vào không gian, mang đến vẻ đẹp tinh tế và ...",Smart Tivi OLED LG 4K 48 inch OLED48C1PTB,19839900,107.0,39900000,,20060100,50,54,,available,,4.7,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-11-17
168083987,8434422477871,Đèn nền Quantum Mini LED điều khiển bởi công nghệ Quantum MatrixSmart Tivi Neo QLED Samsung 4K 65 inch QA85QN65BA - Trải nghiệm Neo QLED - màn hình đến từ tương lai và đột phá công nghệ Quantum Matri...,Smart Tivi Neo QLED Samsung 4K 65 inch QA65QN85BA - Model 2022,28149900,6.0,54900000,,26750100,49,0,,available,,0.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
4441053,9905043075576,"Thiết kế phẳng mạnh mẽ, hiện đạiTủ Lạnh Inverter Samsung RB30N4010S8/SV được thiết kế phẳng tinh giản đẹp mắt, giảm thiểu chi tiết đem lại sự tao nhã sang trọng, thư thái và phong cách vượt thời gian...",Tủ Lạnh Inverter Samsung RB30N4010S8/SV (310L) - Hàng Chính Hãng,9360000,353.0,15490200,,6130200,40,154,,available,,4.7,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
58947556,2875309990424,Trải nghiệm đắm chìm trong âm thanh siêu thựcHệ thống âm thanh tốt nhất cho trải nghiệm như tại rạp hát.DTS Virtual:X - Cảm nhận sự khác biệt với âm thanh 3D ngập trànLoa thanh LG SNH5 kết hợp vớ...,Loa Thanh Soundbar LG SNH5 - Hàng Chính Hãng,3390000,,6390000,,3000000,47,0,,available,,0.0,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-11-17
119967852,1395931369392,"Thiết kế 4 cửa sang trọng, đẹp mắt tạo không gian sâu hài hòa với tổng thể nội thấtTủ lạnh Samsung Inverter 488 lít RF48A4010B4/SV được thiết kế dạng 4 cửa với bề mặt thép không gỉ có độ bền cao và k...",Tủ lạnh Samsung Inverter 488 lít RF48A4010B4/SV - Chỉ giao tại HN,17899000,4.0,17899000,,0,0,1,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
4678979,1969403163158,"Giá treo nhập khẩu chất lượng cao, hoàn thiện trên dây chuyền công nghệ tiêu chuẩn quốc tế. Chất liệu thép SPCC siêu bền, phủ sơn tĩnh điện mịn, ốp nhựa luồn dây gọn gàng, sạch sẽ. Là 1 trong các sp...",Giá Treo Tivi Tay Dài Vuông Góc 90 Độ Nhập Khẩu North Bayou SP2  (40-70 inch),1010000,,1010000,,0,0,0,,available,,0.0,"{'id': 168073, 'name': 'North Bayou', 'slug': 'north-bayou'}",2022-11-17
195917220,7374102074271,Thông số kỹ thuật Máy sấy quần áo Casper 7.2 kg TD-72VWDĐặc điểm sản phẩmModel:TD-72VWDMàu sắc:TrắngNhà sản xuất:CasperXuất xứ:Trung QuốcNăm ra mắt :2022Thời gian bảo hành:24 ThángĐịa đ...,Máy sấy quần áo Casper 7.2 kg TD-72VWD - Hàng chính hãng [Giao hàng toàn quốc],5990000,10.0,7490000,,1500000,20,1,,available,,5.0,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-11-17
155383715,5427280967678,Tô điểm thêm cho không gian nội thất tại nhàSmart Tivi LG 4K 55 inch 55UP7500PTC góp phần trang trí không gian nội thất của bạn. Màn hình và đường viền mỏng kết hợp với thiết kế thẩm mỹ sẽ làm đẹp hơ...,Smart Tivi LG 4K 55 inch 55UP7500PTC,11449900,33.0,20900000,,9450100,45,13,,available,,4.1,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-11-17
52780228,3209953280553,"giúp loại bỏ hoàn toàn những mùi hôi khó chiu, các nấm mốc và vi khuẩn phát sinh bên trong tủ, để không khí trong tủ lạnh luôn tươi mát và thực phẩm trọn vị tươi ngon.của tủ lạnh giúp tủ hoạt động b...",Tủ lạnh Samsung Inverter 208 lít RT20HAR8DBU/SV - HÀNG CHÍNH HÃNG,5080000,18.0,5080000,,0,0,7,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
186118302,7648589606997,THÔNG SỐ KỸ THUẬT• Model: G8.• Hệ điều hành: Android TV 7.1• CPU:4core 64bit Cortex-A53• Ram: 1G• Bộ nhớ eMMC: 8gb• Wifi  băng tần: 2.4Ghz/5Ghz • Cổng kết nối mạng LAN RJ45: 100mps• Cổng kết nối: HDMI...,"Android Tivi Box Best TV G8 Có Điều Khiển Giọng Nói ,hệ điều hành 7.1 xem chường trình truyền hình và giải trí  Youtube thỏa thích.",499000,14.0,499000,,0,0,4,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
102757863,3599578249092,"Ưu điểm nổi bật của loa vi tính Kovit KS 839Kovit KS 839 khi mở hộp gồm có 1 loa Sub, 1 loa center, 2 loa vệ tinh, điều khiển từ xa, dây ăng ten, dây kết nối các loa với nhau, jack cắm tín hiệu từ ti...","Dàn âm thanh nghe nhạc 3.1 Kovit KS 839 - Bắt bluetooth, loa cây vỏ gỗ, nghe nhạc cực hay- Hàng chính hãng",2100000,62.0,2100000,,0,0,22,,available,,4.5,"{'id': 4737791, 'name': 'KOVIT', 'slug': 'kovit'}",2022-11-17
133057665,4238700508328,Máy giặt mini là sản phẩm nội địa Trung Quốc. Sản phẩm uy tín đã được hàng triệu người Trung Quốc sử dụng - Bảo hành máy (lỗi nhà sản xuất). Sản phẩm phù hợp với nhà có em bé cần giặt riêng đồ của ...,Máy giặt mini gấp gọn thông minh,562600,16.0,580000,,17400,3,5,,available,,3.8,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
121253309,5736281287467,"Thiết kế thanh mảnh, khung viền siêu mỏng tinh tế, sang trọngSmart Tivi Casper 4K 55 inch 55UW6000 sở hữu màn hình tràn viền thanh mảnh, tạo khung hình rộng và cảm giác tinh tế cho không gian lắp đặt...",Smart Tivi Casper 4K 55 inch 55UW6000,8089900,37.0,17590000,,9500100,54,8,,available,,4.5,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-11-17
536260,1030442781358,Miễn Phí Vận Chuyển Và Công Lắp Đặt - Lỗi Đổi Trả 30 Ngày - Giao Hàng Trong 4H - Bảo Hành Chính Hãng Tận Nhà - Giao Hàng Và Lắp Đặt Cùng Lúc - Kiểm Tra Hàng Trước Khi Thanh Toán - Hỗ Trợ Suốt Thời Gia...,Tủ Lạnh Inverter Sharp SJ-FX680V-ST (605L)-Hàng Chính Hãng,16720000,31.0,16720000,,0,0,12,,available,,5.0,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-11-17
8290598,5035216111511,"- Thu dò sóng bằng tay  + Tần số  AM : 530  - 1,605 kHz + Tần số  FM  : 87,5    - 108 MHz- Đèn báo sóng và trạng thái pin- Thông số  loa : 6.6 cm , 8Ω- Sử dụng 2 viên pin AA ( Thời gian sử dụng k...",Radio Sony ICF-306 (Hàng nhập khẩu),1050000,170.0,1050000,,0,0,31,,available,,4.3,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-11-17
193976755,2710199618717,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚCHỗ trợ giao hàng và miễn phí công lắp đặt sản phẩm mới, vật tư phát sinh tính phí theo thực tế.Bảo hành...",HÀNG CHÍNH HÃNG - Máy lạnh Sharp Inverter 1HP AH-X10ZW - GIAO HCM,5809000,,5809000,,0,0,0,,available,,0.0,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-11-17
68760491,7016129950655,"Thiết kế lạ mắt, sang trọngMáy nước nóng Ariston SL BLU 20 - 2.5 - FE (2500W) với thiết kế bình ngang tiết kiệm được không gian và có thể lắp ở bất kỳ nơi nào trong phòng tắm. Máy có thể làm nóng nướ...",Máy nước nóng Ariston SL BLU 20 - 2.5 - FE (2500W),2440000,138.0,3260000,,820000,25,63,,available,,4.5,"{'id': 47795, 'name': 'Ariston', 'slug': 'ariston'}",2022-11-17
134488050,4850619876189,",...","Amly Mini Bluetooth, Âm Ly Mini, Bộ Xử Lý Âm Thanh Cho Loa, Ampli Bluetooth, Amply Hát Karaoke",425000,,425000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
97090908,3536390274736,Chuẩn 4K đích thực - Đắm chìm trong các nội dung 4K đặc sắcSmart Tivi LG 4K 70 inch 70UP7800PTB luôn vượt quá sự mong đợi của bạn. Trải nghiệm chất lượng hình ảnh trung thực và màu sắc sống động với ...,Smart Tivi LG 4K 70 inch 70UP7800PTB,18829900,9.0,36900000,,18070100,49,3,,available,,5.0,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-11-17
161255388,9945804009390,TỦ LẠNH MINI KEMIN 25L LÀ DÒNG TỦ CHỈNH NHIỆT THEO Ý MUỐNkích thước: 34x31x51 cmMàn hình Led hiển thị hiện độ và điều chỉnh cảm ứng -màn hình có thể mở lên gập xuốngTay xách có thể mở lên gập xuống...,Tủ lạnh mini Kemin 25L,3150000,21.0,3150000,,0,0,6,,available,,4.5,"{'id': 253643, 'name': 'Kemin', 'slug': 'kemin'}",2022-11-17
75827742,6715066221446,"Công nghệ âm thanh vòm Dolby Atmos đỉnh cao Âm thanh chuẩn cine 3D với Dolby ATMOS: Công nghệ Vertical Surround Engine & S-force PRO Front Surround tạo âm thanh 3 chiều từ 1 thanh duy nhất, và h...",Dàn âm thanh Sony Soundbar 3.1 HT-G700 - Hàng chính hãng,7274000,,12990000,,5716000,44,0,,available,,0.0,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-11-17
178331551,5657527077088,"Đài Radio XB 401CMáy nghe đài Radio thẻ nhớ USB và đen pin đa năng pin sạcKích thước : 18 * 11 * 6 CmChức năng : Thu đài FM/AM/SW, Phát nhạc thẻ nhớ, Đèn pin, Đồng HồĐiều chỉnh to nhỏ và dò sóng bằng ...","ĐÀI RADIO USB NGHE NHẠC WAXIBA XB-401-741 CÓ ĐỒNG HỒ ,NGHE FM/AM/SW LOA SIÊU LỚN hàng chính hãng",230000,22.0,230000,,0,0,7,,available,,4.5,"{'id': 865409, 'name': 'WAXIBA', 'slug': 'waxiba'}",2022-11-17
60744527,8990052087741,"Android TV Box Xiaomi Mi TV Stick tìm kiếm bằng giọng nói, hỗ trợ tiếng việtAndroid TV Box Xiaomi Mi TV mang cả thế giới giải trí đến chiếc tivi thông thường nhà bạn, biến nó thành smart tivi với nhữ...","Android TV Box Xiaomi Mi TV Stick tìm kiếm bằng giọng nói, hỗ trợ tiếng việt - Hàng Chính Hãng",1290000,58.0,1290000,,0,0,26,,available,,4.6,"{'id': 25422, 'name': 'Xiaomi', 'slug': 'xiaomi'}",2022-11-17
53017339,4259726665154,Amply Cali.D&Y PA-3600 có thể kết hợp sử dụng dễ dàng với tất cả các dòng Mixer - Lọc xì - Vang hoặc các dòng Loa để nghe nhạc và hát karaoke.Sản phẩm sử dụng 12 sò lớn Toshiba 2SA1943-2SC5200 g...,Amply Bluetooth Ampli Karaoke Gia đình 12 sò lớn Cali.D&Y PA-3600 - Hàng chính hãng,1949000,20.0,2450000,,501000,20,11,,available,,4.8,"{'id': 469119, 'name': 'Cali.D&Y electronic', 'slug': 'cali-d-y-electronic'}",2022-11-17
197623446,4986624878179,"Máy nước nóng gián tiếp 30 lít Ariston AN2 30 LUX-D AG+ thiết kế sang trọng, bình chứa nước lớn 30 lít, làm nóng nước nhanh với công suất 2500W, thanh đốt 100% bằng đồng, bảo vệ gia đình bạn với hệ th...",Máy nước nóng gián tiếp 30 lít Ariston AN2 30 LUX-D AG+,3840000,,3840000,,0,0,0,,available,,0.0,"{'id': 47795, 'name': 'Ariston', 'slug': 'ariston'}",2022-11-17
74910933,8751035282580,Điều chỉnh chiều cao theo ý muốn 50cm – 160 cmĐiều chình hướng xoay 360 độSơn tĩnh điện độ bền caoMầu: ghi – đenSố lượng 01 chiếcChịu trọng lượng các loa 60kg Chống rung và chống cộng hưởng b...,"Chân Để Loa Đứng, Chân để loa hội trường, sân khấu, karaoke ",250000,46.0,250000,,0,0,13,,available,,3.8,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
169267704,3787033039082,"Toàn bộ Khung treo di động 3 chân này được làm bằng kim loại. Vật liệu thực, không pha trộn. Chiều cao 110-170cm điều chỉnh, dễ mang theo . Dùng cho nhà riêng, văn phòng, triển lãm, hội nghị truyền hì...",GIÁ TREO TIVI DI ĐỘNG 3 CHÂN CAO CẤP,378000,6.0,378000,,0,0,2,,available,,4.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
173341180,8632775470972,Android Tivi Box Watch Onn chạy hệ điều hành Android TV 10 được Google cấp phép. Remote ra lệnh giọng nói Tiếng Việt. Phát 4K UHD HDR GoogleSản phẩm Onn TV nhỏ gọn bên trong là chip 4 nhân với 2GB ...,Onn Android Box TV Android 10 Remote Tìm Kiếm Tiếng Việt Phát 4K UHD Youtube Netflix Disney - Hàng Chính Hãng,699000,4.0,699000,,0,0,2,,available,,5.0,"{'id': 5696449, 'name': 'Onn', 'slug': 'onn'}",2022-11-17
91272464,6094049181290,"- Sản phẩm P4 được cấu tạo bằng sắt sơn tĩnh điện cho tuổi thọ và độ bóng cao, không bị ăn mòn, oxi hóa theo thời gian, đặc biệt thân thiện với môi trường và an toàn cho người sử dụng. Vì thế sản phẩm...",Giá Treo TiVi Xoay Đa Năng North Bayou P4 Mẫu 2021 Màu Đen Lắp Cho Màn Hình 32 inch - 55 inch Nhập Khẩu,204900,,204900,,0,0,0,,available,,0.0,"{'id': 168073, 'name': 'North Bayou', 'slug': 'north-bayou'}",2022-11-17
21582145,3521755183635,"Đặc điểm nổi bật – Mixer 2 kênh nhỏ gọn, nhiều tính năng, sử dụng đơn giản. Hỗ trợ các tính năng echo, delay phù hợp với hát karaoke trong gia đình, hội nghị, tổ chức sự kiện, thu âm.– Hỗ trợ nguồn ...",Mixer F4 USB Hát Karaoke Thu âm ,601000,33.0,601000,,0,0,10,,available,,4.3,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
33234685,1241381036021,"Điều Khiển TiVi, Remote Cho Ti Vi- SonyThông số:Màu đen trang nhã, thanh lịchChất liệu nhựa cao cấpThiết kế 50 phímSử dụng 2 pin AAAKích thước 19.3 x 4.9 x 2cmKhoảng cách truyền tín hiệu: 1 - ...","Điều Khiển TiVi, Remote Cho Ti Vi Sony",28000,,28000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
174305772,4563678742837,Vỏ thùng loa KP - 6012 Hải triều (hàng chính hãng)Thùng được sơn tĩnh điện sơn gai cho bền mãi với thời gian Thùng được làm bằng ván MDF cao cấp ván chất lượng Nhìn sang trọng và đẹp mắt Thùng thi...,Vỏ thùng loa KP - 6012 Hải triều (hàng chính hãng) ,1550000,11.0,1705000,,155000,9,4,,available,,3.3,"{'id': 550159, 'name': 'HẢI TRIỀU ', 'slug': 'hai-trieu'}",2022-11-17
169271401,4110530847332,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚC.Lắp đặt miễn phí lúc giao hàng ở nhà trệt / có thang máy.Bảo hành chính hãng 2 năm, có người đến tận n...",Máy sấy thông hơi Electrolux 8.5 kg EDV854J3WB-Hàng Chính Hãng ,9690000,1.0,9690000,,0,0,0,,available,,0.0,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-11-17
127941953,1816961575227,       *** Đây là bộ sản phẩm MICRO Karaoke không dây phục vụ cho nhu cầu giải trí ca hát với giá cả hợp lý .   ** Sản phẩm bao gồm 2 micro không dây với dãi thu/phát băng tầng UHF chuyên dành ch...,Micro không dây Karaoke gia đình,459965,5.0,828000,,368035,44,1,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-11-17
195623382,1820115265122,"Video sử dụng sản phẩm Máy rửa chén Hafele HDW-F60E 538.21.200  Máy rửa chén Hafele HDW-F60E 538.21.200 thiết kế hiện đại sang trọngThuộc dòng sản phẩm máy rửa bát độc lập, Máy rửa chén độc lập 15...","Máy rửa chén, máy rửa bát Hafele HDW-F60E 538.21.200 - Công suất rửa chén 15 bộ - Rửa nhiệt độ cao diệt khuẩn tốt - Chế độ sấy sau mỗi chu trình rửa - Bảo hành chính hãng 3 năm - Hàng chính hãng",19999000,8.0,19999000,,0,0,1,,available,,5.0,"{'id': 205197, 'name': 'HAFELE', 'slug': 'hafele'}",2022-11-17
26473359,4232021964573,Chân đế máy giặt và máy sấy Electrolux- Mã sp: PN333 - Xuất xứ Thái LanSử dụng cho máy giặt Electrolux lồng ngang loại 7 - 8 - 9 - 10 - 11 kgChất liệu nhựa cao cấp nhập khẩu nguyên chiếc Thái LanC...,CHÂN ĐẾ MÁY GIẶT ELECTROLUX - PN333 - HÀNG CHÍNH HÃNG,510000,146.0,510000,,0,0,44,,available,,5.0,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-11-17
185990466,6118501370474,Với thời đại công nghệ số hiện nay thì dường như những chiếc radio đang bị quên lãng với đa số bạn trẻ. Nhưng thói quen nghe những chương trình yêu thích trên radio luôn có những thú vị riêng không th...,Đài FM Radio Waxiba XB-895 REC MẪU MỚI 2022 HỖ TRỢ THẺ NHỚ-USB Hàng Chính Hãng,180000,17.0,180000,,0,0,6,,available,,4.5,"{'id': 865409, 'name': 'WAXIBA', 'slug': 'waxiba'}",2022-11-17
52801810,7695175740825,GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC...,Tủ lạnh Samsung Inverter 307 lít RB30N4170BU/SV - HÀNG CHÍNH HÃNG,11680000,,11680000,,0,0,0,,available,,0.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-11-17
823628,1038668178297,"Thiết kế đơn giản, phù hợp không gian nhỏ hẹp Tủ Lạnh Inverter Sharp SJ-X346E-SL có thiết kế ngăn tủ hợp lý đảm bảo không gian lưu trữ rộng rãi, dung tích sử dụng vừa đủ đáp ứng với mọi nhu cầu của t...",Tủ lạnh Sharp Inverter 342 lít SJ-X346E-SL,7040000,49.0,7040000,,0,0,21,,available,,4.7,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-11-17
94998010,3238631838169,Chân đế chống rung máy giặt & máy sấy Electrolux chính hãng - Mã sp: PN333 - Xuất xứ Thái LanSử dụng cho tất cả các loại máy giặt & máy sấy Electrolux lồng ngang loại 7 - 8 - 9 - 10 - 11 kg...,CHÂN ĐẾ MÁY GIẶT & MÁY SẤY ELECTROLUX - CHÍNH HÃNG,509000,32.0,509000,,0,0,11,,available,,4.7,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-11-17
