id,sku,short_description,Tên SP,price,Quantity_sold,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,rating_avg,brand_name,Date
76359145,9643782801505,Advanced 60-minute looper stores and recalls your favorite loops60-minute recording time means you'll never run out of space for loopsOptional dynamic loop length lets you layer long overdubs ...,TC Electronic Guitar Ditto Looper Effects Pedal-Hàng Chính Hãng,2490000,3.0,2490000,,0,0,0,,available,,0.0,"{'id': 4439203, 'name': 'TC ELECTRONIC', 'slug': 'tc-electronic'}",2022-12-30
74163566,6608808577577,"Mô tả Tủ đông đứng Hòa Phát 208l 7 ngăn HUF 450SR1Tủ đông đứng Hòa Phát được sản xuất trên dây chuyền hiện đại, kiểu dáng đẹp và chắc chắn, áp dụng công nghệ tiên tiến trong sản xuất. Máy nén chất l...",Tủ đông đứng Hòa Phát Funiki 208 lít 7 ngăn HUF 450SR1 - Hàng chính hãng,5890000,6.0,5890000,,0,0,1,,available,,5.0,"{'id': 182951, 'name': 'Hòa Phát', 'slug': 'hoa-phat'}",2022-12-30
32102874,6005124837437,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote máy lạnh, máy điều hòaChủng loại phụ kiệnHàng thay thếCông dụngĐiều khiển từ xa cho máy lạnh Panasonic InverterVật liệuNhựa ABS (Acrylonirile ...","Remote Điều Khiển Cho Máy Lạnh, Điều Hòa Panasonic Inverter A75C3208, A75C3706, A75C3708 - Hàng nhập khẩu",43800,,43800,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
168467286,1153794034070,       THANH SẤY NHIỆT TỦ LẠNH   Lưu ý:   Quý Khách lựa chọn đúng mẫu như hình.    THÔNG TIN SẢN PHẨM:   Điện trở phá băng hay còn gọi là thanh sấy trong tủ lạnh là linh kiện quan trọng trong ...,"Thanh sấy nhiệt Tủ Lạnh 8-10-11-12-14-16 inch 220V , Điện trở phá băng, bóng sấy xả đá",19000,8.0,19000,,0,0,1,,available,,4.0,"{'id': 561415, 'name': '\tOEM', 'slug': 'oem'}",2022-12-30
108586867,1472074867364,"ĐIỆN LẠNH THUẬN DUNG Cam KếtTất cả sản phẩm đều được test và đóng gói nghiêm chỉnh trước khi chuyển cho kháchHình sản phẩm là hình thật Shop chụp 100% không sao chép hình trên mạng , không lấy hình nh...",Phễu thoát nước dành cho cục lạnh TCL,21600,4.0,22000,,400,2,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
178492926,1524625734150, Vòng cao su chống lăn cho micro- Số lượng 1 cặp: 1 màu xanh + 1 màu cam- Chất liệu: nhựa dẻo chuẩn chất lượng- Kiểu dáng y hình- Đường kính vòng tròn 34mm  ...,Vòng cao su chống lăn cho Micro (1 cặp),15000,17.0,15000,,0,0,2,,available,,4.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
103822567,6640468174074,ĐIỀU KHIỂN DÙNG CHO TIVISẢN PHẨM ĐƯỢC PHÂN PHỐI BỞI CTY ĐIỆN TỬ HOÀNG THỊNHNguồn: 2 viên pin Khoảng cách sử dụng: 10mSử dụng ngay không cần cài đặt.QUÝ KHÁCH CẦN LƯU Ý!ẢNH SẢN PHẨM PHẢI GIỐNG VỚI MẪU ...,ĐIỀU KHIỂN TIVI ASANZO 4 NÚT MÀU PHÍA TRÊN (SP 1290)HÀNG CHÍNH HÃNG.,39000,24.0,39000,,0,0,6,,available,,4.2,"{'id': 47599, 'name': 'Asanzo', 'slug': 'asanzo'}",2022-12-30
174378457,2331465156338,"Bạc đạn, vòng bi dùng chung nhiều model máy sấy Electrolux:- Tình trạng: hàng chính hãng – mới 100%- Model: EDV7051, EDV8025, EDV6051, EDS7051,- Vòng bi là bộ phận đỡ trục của lồng sấy, vòng bi giú...",BẠC ĐẠN VÒNG BI MÁY SẤY ELECTROLUX – HÀNG CHÍNH HÃNG,90000,34.0,90000,,0,0,2,,available,,5.0,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-12-30
130828000,6963443429714,"Diệt khuẩn tối ưu bằng hơi nướcKết thúc chu trình giặt, công nghệ HygienicCare sẽ phun vào lồng giặt hơi nước để loại bỏ đến 99.9% vi khuẩn & tác nhân gây dị ứng.*Công nghệ tạo hơi n...",Máy giặt Electrolux Inverter 8 kg EWF8024D3WB - chỉ giao HCM,7689000,37.0,8990000,,1301000,14,11,,available,,4.7,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-12-30
108844588,8340355625184,"       Mạch khuếch đại âm thanh XH-A232 – 2 x 30W là mạch khuếch đại âm thanh kỹ thuật số, sử dụng IC khuếch đại class D nhỏ gọn, tỏa nhiệt ít, hiệu suất cao ngõ ra 2 kênh 2x30W. Mạch khuếch đại â...",Mạch khuếch đại âm thanh XH-A232 – 2 x 30W,40000,5.0,40000,,0,0,1,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
197639229,3748371091819,anten khuếch đại AVG– Kích thước: 170 x 220 x 30mm– Khuếch đại sóng bằng tuner đầu thu– Dải tần: 700:800 MhzSẢN PHẨM ĐƯỢC PHÂN PHỐI BỞI CTY ĐIỆN TỬ HOÀNG THỊNHMỘT SỐ HÌNH ẢNH THỰC TẾ SẢN PHẨM...,"combo 40 cây anten dvb t2 khuếch đại AVG, Hàng Chính Hãng.",890000,3.0,890000,,0,0,1,,available,,5.0,"{'id': 3979033, 'name': 'AVG', 'slug': 'avg'}",2022-12-30
99627507,4890835001540,* Cam kết hàng chuẩn chất lượng 100%* Dùng chung đc cho tất cả các model tivi samsung smart của tất cả các đời của hãng SAMSUNG* Bảo hành 06 tháng- lỗi đổi mới (khách ko phải chờ đợi sửa chữa)* Có...,Remote tivi BN59-01303A,149000,10.0,149000,,0,0,4,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
202329216,5461441817864,                            ...,"Jack 6mm, jack micro dương hàn dây mono loại tốt (1 vạch)",16800,5.0,16800,,0,0,2,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
197595209,3957879177636,"Điều Khiển Từ Xa Cho Android tivi box Tanix TX3 mini plus S905W2 , tx3 mini + , tx3 mini 4GHàng mới 100% và chất lượng caoTính năng:Điều khiển từ xa cho Hộp TV TX3 Mini TX3 Pro TX6 Mini TX5 Pro TX2 T...","Điều Khiển Từ Xa Cho Android tivi box Tanix TX3 mini plus S905W2 , tx3 mini + , tx3 mini 4G",121600,6.0,130000,,8400,6,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
26627033,6473920803565,"Giá treo loa đa năng có thiết kế với phần khung bằng kim loại cao cấp, chắc chắn, luôn giữ loa cố định tại vị trí mà bạn bố trí trên tường hay bất cứ chỗ nào bạn thích. Sản phẩm được làm hoàn toàn từ ...",Bộ 2 giá treo loa đa năng,92900,3.0,92900,,0,0,2,,available,,3.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
202329225,4135713491416,"Ống gen đốt, ống co nhiệt 3mm Đường kính ống 3mmSử dụng để cắt điện các mối nối dây điện, thay thế cho băng keo điệnCách dung : cắt 1 đoạn ống vừa đủ xỏ vào dây, che mối nối và dùng hộp quẹt đốt và...",Ống gen đốt ống co nhiệt 3mm,6700,9.0,6700,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
7349671,9093873534063,"Micro Quay Phim Phỏng Vấn Takstar SGC-598 là micro condenser thu âm định hướng, mic có độ nhạy cao phù hợp làm micro phỏng vấn, micro quay phim, micro cho camera, micro cho máy ảnh. Micro thu âm địn...","Micro Quay Phim Phỏng Vấn Takstar SGC-598
 - Hàng Chính Hãng",710000,48.0,710000,,0,0,4,,available,,4.8,"{'id': 186747, 'name': 'Takstar', 'slug': 'takstar'}",2022-12-30
188974314,3859362382098,"Máy rửa chén Ecalite EDW-UF6080BL là sản phẩm phù hợp cho nhu cầu rửa chén bát của gia đình 3-4 thành viên. Với thiết kế lắp bán âm gọn gàng, sản phẩm giúp căn bếp trở nên hiện đại hơn đồng thời tối ...",Máy Rửa Chén Ecalite EDW-UF6080BL (8 Bộ) - Có Rửa Điệt Khuẩn - Lắp Bán Âm Cực Gọn - Điều Khiển Cảm Ứng - Hàng Chính Hãng,6435000,8.0,13000000,,6565000,51,2,,available,,4.5,"{'id': 7248127, 'name': 'Ecalite', 'slug': 'ecalite'}",2022-12-30
193777486,4976345228587,"Xiaomi liên tục gây bất ngờ với các thương hiệu đối tác của mình. Tủ lạnh Mini Xiaomi Baseus Dung Tích 8L, Khả Năng Di Động phù hợp cho ô tô và hộ gia đình là một sản phẩm rất thiết thực khác từ sự hợ...","Tủ Lạnh Mini XIAOMI Baseus, Dung Tích 8L, 2 Chế Độ Lạnh Nhiệt Độ 0-65 Độ, Công Suất 60W - Giao Hàng Toàn Quốc",1679000,2.0,2999000,,1320000,44,1,,available,,5.0,"{'id': 25422, 'name': 'Xiaomi', 'slug': 'xiaomi'}",2022-12-30
49083169,2499491132891,"Thiết sang trọng, đẹp mắtTivi LED Asanzo HD 32 inch 32T31 sở hữu màn hình siêu mỏng thời thượng cùng lớp vỏ ngoài siêu bền, tivi không chỉ mang lại nét đẹp lịch lãm và tinh tế cho không gian giải trí...",Tivi LED Asanzo HD 32 inch 32T31,2700000,,2700000,,0,0,0,,available,,0.0,"{'id': 47599, 'name': 'Asanzo', 'slug': 'asanzo'}",2022-12-30
195660650,7801039040709,Nở rộ với tinh hoa của màu sắc tinh khiếtTrải nghiệm màu sắc một lần nữa với Pure Colors và Real 4K trên TV LG NanoCell.Công nghệ màu sắc tinh khiếtCông nghệ LG NanoCell sử dụng các hạt nano để lọ...,Smart Tivi NanoCell LG 4K 65 inch 65NANO76SQA - Model 2022,15140000,,15140000,,0,0,0,,available,,0.0,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-12-30
192814420,8513857224087,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚC.Lắp đặt miễn phí lúc giao hàng ở nhà trệt / có thang máy, vật tư phát sinh tính phí.Bảo hành chính hãn...",Máy giặt Samsung cửa trước Digital Inverter 8kg (WW80T3020WW) - Hàng chính hãng - Giao toàn quốc,4550000,,4550000,,0,0,0,,available,,0.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
16966889,5497262858459,Tiết kiệm nướcMáy Rửa Chén Hafele HDW-F60E 538.21.200 thông minh của Hafele giúp tăng đáng kể sức mạnh của từng giọt nước. Mỗi giọt nước được làm sạch bằng hệ thống hai bộ lọc và được đưa lại vào quá...,Máy Rửa Chén Hafele HDW-F60E 538.21.200 - Hàng Chính Hãng,10966200,2.0,11190000,,223800,2,1,,available,,4.0,"{'id': 205197, 'name': 'HAFELE', 'slug': 'hafele'}",2022-12-30
207765392,6028036510594,Mixer MTMAX F9 PRO là một trong những sản phẩn mixer mới nhất được phân phối bới Mạnh Tiến Audio được thị trường rất ưa chuộng bởi thiết kế siêu nhỏ gọn và hiện đại. Bàn mixer mang đến cho người dùng...,Mixer MTMax F9 Pro liền công xuất chuyên nghiệp tích hợp nhiều chức năng EQ reverb delay echo 16 chế độ kèm 2 micro không dây,3690000,2.0,4000000,,310000,8,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
50590605,6960250155100,"Thiết kế hiện đại, thanh lịch với độ mỏng tối ưuSmart Tivi Samsung Full HD 43 inch UA43T6000 được thiết kế chủ đạo tông màu đen mạnh mẽ cùng giải pháp ẩn dây cáp giúp dây nguồ sắp xếp gọn gàng. Với đ...",Smart Tivi Samsung Full HD 43 inch UA43T6000,7599300,299.0,10400000,,2800700,27,90,,available,,4.6,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
59421502,1156396642955,"Máy giặt mini giặt đồ cho trẻ emMã sản phẩm: OC0003Cấu tạo Máy giặt mini siêu nhỏ gọn - 50cm x 36cm x 35cm .Máy khỏe, giặt sạch.Lắp đặt đơn giản,sử dụng dễ dàng.-----------------------------------...","Máy Giặt Mini Giặt Đồ Tiết Kiệm Nước Bán Tự Động Giặt 3,2kg Đồ",874600,23.0,920000,,45400,5,5,,available,,4.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
97340064,6766018816290,"Tô điểm thêm cho không gian nội thất tại nhàSmart Tivi LG 4K 50 inch 50UP7550PTC có màn hình và đường viền mỏng kết hợp với thiết kế thẩm mỹ sẽ làm đẹp hơn cho bất kỳ không gian nào, giúp bạn tô điểm...",Smart Tivi LG 4K 50 inch 50UP7550PTC,8979300,32.0,17900000,,8920700,50,13,,available,,4.7,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-12-30
208329007,8061691052414,"Thiết kế nhỏ gọnMáy Rửa Chén Hafele HDW-T50A 538.21.190 để bàn là một sự lựa chọn tuyệt vời cho những gia đình nhỏ hoặc người còn độc thân, với kích thước nhỏ gọn và tiện dụng với chiều ngang chỉ 500...",Máy Rửa Chén Hafele HDW-T50A 538.21.190 - Hàng Chính Hãng,5788000,22.0,7080000,,1292000,18,10,,available,,4.7,"{'id': 205197, 'name': 'HAFELE', 'slug': 'hafele'}",2022-12-30
107223650,1882121010973,"Chất lượng hình ảnh - Hình ảnh rõ nét hơnSmart Tivi LG Full HD 43 inch 43LM5750PTC được gây ấn tượng với chất lượng hình ảnh rõ ràng, đẹp hơn gấp hai lần so với HD. Và với các tính năng Dynamic Color...",Smart Tivi LG Full HD 43 inch 43LM5750PTC,6339300,28.0,10200000,,3860700,38,5,,available,,5.0,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-12-30
126032520,4301144741872,...,[Lắp đặt trong vòng 24h] Máy giặt cửa trên Panasonic 9Kg NA-F90S10BRV - Hàng chính hãng,5720000,,5720000,,0,0,0,,available,,0.0,"{'id': 18804, 'name': 'Panasonic', 'slug': 'panasonic'}",2022-12-30
169772502,1101036447529,"Công nghệ đèn nền Direct Full ArrayCác vùng đèn nền LED tập trung được điều chỉnh chuẩn xác, giúp truyền tải hoàn hảo sắc đen sâu thẳm và sắc trắng tinh khiết, mang đến bạn khung hình sáng rõ và sắc...",Smart Tivi QLED Samsung 4K 65 inch QA65Q80B - Model 2022,22469300,6.0,37900000,,15430700,41,2,,available,,4.5,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
97090908,3536390274736,Chuẩn 4K đích thực - Đắm chìm trong các nội dung 4K đặc sắcSmart Tivi LG 4K 70 inch 70UP7800PTB luôn vượt quá sự mong đợi của bạn. Trải nghiệm chất lượng hình ảnh trung thực và màu sắc sống động với ...,Smart Tivi LG 4K 70 inch 70UP7800PTB,15809300,11.0,26990000,,11180700,41,3,,available,,5.0,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-12-30
187157457,1596920995359,"  Nâng Tiếng Karaoke, Nâng Tiếng TD Acoustic CB-1000 Cao Cấp, Bluetooth-Optical-Usb-Chỉnh Âm Hay, Tăng Tiếng Treble, Bass, Lời Sáng Rõ (Quà Tặng Cặp Dây Canon 139K)- H2Pro Tech   Hiện nay trên thị t...","Nâng tiếng karaoke, Nâng tiếng TD Acoustic CB-1000 cao cấp, Bluetooth-Optical-USB-Chỉnh Âm Hay (tặng dây)- H2pro Tech-Hàng chính hãng",1140000,5.0,1200000,,60000,5,3,,available,,3.7,"{'id': 611567, 'name': 'TD Acoustic', 'slug': 'td-acoustic'}",2022-12-30
97340062,4216230176837,"Tô điểm thêm cho không gian nội thất tại nhàSmart Tivi LG 4K 65 inch 65UP7550PTC có màn hình và đường viền mỏng kết hợp với thiết kế thẩm mỹ sẽ làm đẹp hơn cho bất kỳ không gian nào, giúp bạn tô điểm...",Smart Tivi LG 4K 65 inch 65UP7550PTC,13019300,74.0,20390000,,7370700,36,24,,available,,4.8,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-12-30
32391002,2040373313312,"Micro sử dụng công nghệ UHF chống nhiễu caoSử dụng kết nối với loa kéo , amply, máy tính, dàn karaoke, DVD, máy vi tínhBộ thu phát sử dụng pin sạc ( gắn nguồn sạc vào cổng USB là có thể sặc được )Micr...",Bộ 2  micro không dây UHF D22MV  ( Hàng nhập khẩu ) ,480000,98.0,480000,,0,0,11,,available,,3.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
92680345,1119052837025,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚC.Lắp đặt miễn phí lúc giao hàng ở nhà trệt / có thang máy.Bảo hành chính hãng 2 năm, có người đến tận n...",Tủ Lạnh 2 Cánh Panasonic 420 lít NR-BX471WGKV ngăn đá dưới - Ngăn đông mềm siêu tốc - Hàng chính hãng,17450000,,17450000,,0,0,0,,available,,0.0,"{'id': 18804, 'name': 'Panasonic', 'slug': 'panasonic'}",2022-12-30
178058666,8851338901385,Sắc màu tuyệt đẹp như thế giới thựcGoogle Tivi Sony 4K 65 inch KD-65X85K hiển thị hơn một tỉ màu nhờ công nghệ TRILUMINOS PRO và Bộ xử lý 4K HDR X1. Hình ảnh hiện lên sống động nhờ độ tương phản cực...,Google Tivi Sony 4K 65 inch KD-65X85K - Model 2022,20349300,6.0,34300000,,13950700,41,2,,available,,5.0,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-12-30
90162799,4863503802483,"Khối lượng giặt 9.5 kg, phù hợp gia đình có từ 5 - 7 ngườiMáy Giặt Sấy Samsung Addwash Inverter 9.5kg WD95T754DBX/SV có khối lượng giặt 9.5 kg sẽ đáp ứng tốt cho nhu cầu giặt giũ của những hộ gia đì...",Máy Giặt Sấy Samsung Addwash Inverter 9.5kg WD95T754DBX/SV - Chỉ Giao HCM,12999000,32.0,18890000,,5891000,31,11,,available,,4.2,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
139012640,8487606880165,"Thiết kế phù hợp với mọi phong cách nội thấtMáy Lạnh Panasonic Inverter 1.5 HP CS/CU-XU12XKH-8 tối giản với lớp phủ nhám. Thiết kế cao cấp, hiện đại, tao nhã cho phép điều hòa phù hợp với mọi phong c...",Máy Lạnh Panasonic Inverter 1.5 HP CS/CU-XU12XKH-8 - Chỉ giao tại HCM,14290000,,14290000,,0,0,0,,available,,0.0,"{'id': 18804, 'name': 'Panasonic', 'slug': 'panasonic'}",2022-12-30
195660661,6420403840789,Nở rộ với tinh hoa của màu sắc tinh khiếtTrải nghiệm màu sắc một lần nữa với Pure Colors và Real 4K trên TV LG NanoCell.Công nghệ màu sắc tinh khiếtCông nghệ LG NanoCell sử dụng các hạt nano để lọ...,Smart Tivi NanoCell LG 4K 55 inch 55NANO76SQA - Model 2022,12390000,,12390000,,0,0,0,,available,,0.0,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-12-30
10202653,9957084860741,"-KÍCH THƯỚC (W X H X D) : 101 x 102 x 101mm-CÂN NẶNG : 480g-ANTENNA AM : Có-ANTENNA FM : Có-FM (MHZ) : 87,5-108,0MHz-AM (KHZ) : 530-1710kHz-BÁO ĐỘNG BUZZER : Có-BÁO THỨC VÔ TUYẾN : Có-CHỨC NĂN...",Máy Radio Sony ICF-C1 (Hàng nhập khẩu),1050000,50.0,1050000,,0,0,9,,available,,4.3,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-12-30
204052270,8661240600445,"       Đặc điểm nổi bật của ""Micro MV02''    Màn hình LCD trên thân Micro không dây Micro MV01 hiển thị tần số, mức độ tín hiệu giúp bạn dễ kiểm soát    Mic micro không dây Shubole SV8 sử dụng p...",Bộ Micro không dây karaoke chuyên nghiệp ONTEKCO | E6S| MV02 | BEST SOUND U-W301 | W003,300000,4.0,300000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
194490954,4673355245032,"Khai mở giới hạn không gian - Thiết kế chữ I độc đáo với chân đế linh hoạtThưởng thức một tổng thể hoàn thiện, liền mạch và sắc sảo đến từng chi tiết. Tuyệt tác màn hình kết hợp với thiết kế tinh giả...",Smart Tivi Qled The Serif Samsung 4K 50 inch QA50LS01B - Model 2022,16619300,3.0,24900000,,8280700,33,1,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
32924732,7500948536799,"Với kích thước nhỏ gọn , lại dùng Pin dễ thay thế. Đài cầm tay Panasonic có thể mang đi mọi nơi để trải nghiệm sóng FM và AM quen thuộc mà không cần quan tâm đến nguồn điện2 Băng đài AM/ FM   + FM :...",Đài Radio FM/AM Panasonic RF - P150DBAGA Kèm Pin Chính Hãng,340000,310.0,450000,,110000,24,100,,available,,4.5,"{'id': 18804, 'name': 'Panasonic', 'slug': 'panasonic'}",2022-12-30
178058662,4563889779407,Sắc màu tuyệt đẹp như thế giới thựcGoogle Tivi Sony 4K 50 inch KD-50X81DK hiển thị hơn một tỉ màu nhờ công nghệ TRILUMINOS PRO và Bộ xử lý 4K HDR X1. Hình ảnh hiện lên sống động nhờ độ tương phản cực...,Google Tivi Sony 4K 50 inch KD-50X81DK - Model 2022,12779300,14.0,18800000,,6020700,32,5,,available,,5.0,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-12-30
169772498,4981463137220,"Công nghệ đèn nền Direct Full ArrayCác vùng đèn nền LED tập trung được điều chỉnh chuẩn xác, giúp truyền tải hoàn hảo sắc đen sâu thẳm và sắc trắng tinh khiết, mang đến bạn khung hình sáng rõ và sắc...",Smart Tivi QLED Samsung 4K 55 inch QA55Q80B - Model 2022,18499300,4.0,32900000,,14400700,44,2,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
68778590,6447402126190,"Máy Nước Nóng Ariston AN2 15 RS - 2.5 - FE (2500W) kết hợp hiệu suất làm nóng cùng thiết kế thông minh, nâng cấp trải nghiệm cho người dùngThanh đốt 100% đồng, cho độ bền vượt trội, khả năng làm nón...",Máy Nước Nóng Ariston AN2 15 RS - 2.5 - FE (2500W),3150000,,3150000,,0,0,0,,available,,0.0,"{'id': 47795, 'name': 'Ariston', 'slug': 'ariston'}",2022-12-30
118325723,8928825216213,"MẠCH KÉO LOA SUB SIÊU TRẦM B3 NGUỒN XUYẾN ĐỒNG 4 SÒ CAO CẤP - GIÁ 1 MẠCHCam kết hàng thật như hình.ĐỔI TRẢ VỚI MỌI LÝ DO!Khi nhận hàng, Quý khách hàng được kiểm tra hàng trước khi thanh toán.VỈ ...",MẠCH KÉO LOA SUB SIÊU TRẦM B3 NGUỒN XUYẾN ĐỒNG 4 SÒ CAO CẤP - GIÁ 1 MẠCH,930000,10.0,930000,,0,0,5,,available,,3.4,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
56560395,9749791857752,Đặc điểm nổi bật:Main công suất lớnChuyên dùng cho nghe nhạc và hát karaokeÂm thanh mạnh mẽ tiếng trong và rất sángMain sử dụng nguồn xuyến đồng nguyên 100% Cho âm thanh trong và sáng hơnSử dụng các ...,Main Cục Đẩy Công Suất 4 Kênh U.B.L MK-9600 - Chính Hãng,5145000,11.0,5250000,,105000,2,4,,available,,3.5,"{'id': 153313, 'name': 'UBL', 'slug': 'ubl'}",2022-12-30
197623446,4986624878179,"Máy nước nóng gián tiếp 30 lít Ariston AN2 30 LUX-D AG+ thiết kế sang trọng, bình chứa nước lớn 30 lít, làm nóng nước nhanh với công suất 2500W, thanh đốt 100% bằng đồng, bảo vệ gia đình bạn với hệ th...",Máy nước nóng gián tiếp 30 lít Ariston AN2 30 LUX-D AG+,3810000,,3810000,,0,0,0,,available,,0.0,"{'id': 47795, 'name': 'Ariston', 'slug': 'ariston'}",2022-12-30
208286199,7520378549343,"Bảo vệ trước các mối nguy hoả hoạn và điệnĐể đảm bảo an toàn tối đa, chúng tôi đã phát triển các công nghệ và thiết kế Máy Nước Nóng Trực Tiếp Panasonic DH-4US1VW cung cấp khả năng bảo vệ khỏi nhiều ...",Máy Nước Nóng Trực Tiếp Panasonic DH-4US1VW,2700000,2.0,3890000,,1190000,31,0,,available,,0.0,"{'id': 18804, 'name': 'Panasonic', 'slug': 'panasonic'}",2022-12-30
14034624,4755060756294,Bộ Sản Phẩm Cho Ngôi Nhà Sống Động Loa Soundbar 5.1 Bluetooth Hát Karaoke AMOI L5 + Loa Siêu Trầm S2 Tặng 02 Micro Không Dây AZONE - ĐenLoa soundbar hay còn gọi là loa thanh thuộc hệ thống giải trí...,Bộ Sản Phẩm Cho Ngôi Nhà Sống Động Loa Soundbar 5.1 Bluetooth Hát Karaoke AMOI L5 + Loa Siêu Trầm S2 Tặng 02 Micro Không Dây AZONE - Đen,2999000,21.0,2999000,,0,0,3,,available,,4.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
85338217,8566532756421,"Rực Rỡ Sắc Màu, Bền Bỉ Dài Lâu Với Công Nghệ Quantum Dot Hiển Thị 100% Dải Sắc MàuSmart Tivi QLED Samsung 4K 55 inch QA55Q60A Mới 2021 tích hợp công nghệ Quantum Dot hiển thị 100% dải màu với độ chân...",Smart Tivi QLED Samsung 4K 55 inch QA55Q60A,15719000,,15719000,,0,0,0,,available,,0.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
183526376,2974604860016,|THW| #ThwWashing #ChiaSẻ Sau một thời gian gần 2 năm với chiếc máy giặt mini chúng tôi đã có những kinh nghiệm và trải qua những vấn đề BH máy làm ảnh hưởng ko tốt với khách hàng. Vì vậy #THW đã phải...,|HCM| Máy giặt mini gấp gọn 3.5kg cao cấp tiêu chuẩn xuất Châu Âu và Mỹ,1665000,8.0,1850000,,185000,10,2,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
196250720,9767864850289,* Công nghệ ổn định nhiệt độ* Khóa nhiệt an toàn chống bỏng* Màn hình LED - Hiển thị nhiệt độ* Hệ thống Safety check* Công nghệ Residual Heat* Điều chỉnh công suất làm nóng theo yêu cầu* Hoạt độ...,Máy nước nóng trực tiếp Ariston AURES PREMIUM+ 4.5 (4500W) - Hàng chính hãng,2479000,,2479000,,0,0,0,,available,,0.0,"{'id': 47795, 'name': 'Ariston', 'slug': 'ariston'}",2022-12-30
190959102,2254900088133,...,Google Tivi Coocaa 4K 65 Inch - Model 65Y72 - Hàng Chính Hãng,12599000,9.0,18900000,,6301000,33,3,,available,,4.7,"{'id': 357305, 'name': 'coocaa', 'slug': 'coocaa'}",2022-12-30
195105173,7900845265546,"Đặc điểm nổi bật2 Micro UHF cho kết nối tốt, lên đến 20mMicro hút âm tốt, cho giọng hát luôn trung thực, giọng hát nhẹThiết kế bao gồm 2 Micro & 1 đầu thu: sang trọng, tinh tế có thể làm ...",Bộ micro không dây UHF iCore U20 - hàng chính hãng,1290000,3.0,1590000,,300000,19,2,,available,,5.0,"{'id': 48440, 'name': 'ICORE', 'slug': 'icore'}",2022-12-30
